let_mev_cm2_mg,initial_state,case_id,run_id,time_s,vce_v,ic_a_um,tmax_k,tpre_k,delta_t_k,power_w_um,source_path,source_sha256,source_row
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,1.09873912924e-08,2500.0,9.64109519983e-06,300.057780625,300.000220981,0.05755964400003677,0.024102737999574998,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,89
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,1.13923478094e-08,2500.0,1.02107584177e-05,300.062469251,300.000220981,0.062248269999997774,0.025526896044250003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,90
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,1.19592869331e-08,2500.0,1.10485855699e-05,300.069636322,300.000220981,0.069415341000024,0.027621463924749998,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,91
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,1.27530017064e-08,2500.0,1.22881640134e-05,300.080948426,300.000220981,0.08072744500003637,0.0307204100335,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,92
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,1.38642023889e-08,2500.0,1.41345364391e-05,300.09950591,300.000220981,0.09928492900002084,0.035336341097749996,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,93
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,1.54198833445e-08,2500.0,1.68966897065e-05,300.13115307,300.000220981,0.1309320889999981,0.04224172426625,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,94
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,1.75978366823e-08,2500.0,2.11571705872e-05,300.187847966,300.000220981,0.18762698500000852,0.052892926468,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,95
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,1.91224040188e-08,2500.0,2.43144270042e-05,300.2339535,300.000220981,0.23373251900000014,0.060786067510499996,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,96
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,2.12567982899e-08,2500.0,2.92078365663e-05,300.312629348,300.000220981,0.3124083669999891,0.07301959141575,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,97
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,2.27508742796e-08,2500.0,3.28015064958e-05,300.374668228,300.000220981,0.3744472470000346,0.0820037662395,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,98
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,2.37967274724e-08,2500.0,3.53834469443e-05,300.455500614,300.000220981,0.45527963300003194,0.08845861736075,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,99
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,2.52609219423e-08,2500.0,3.92197011748e-05,300.675625835,300.000220981,0.6754048540000213,0.09804925293700001,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,100
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,2.73107942003e-08,2500.0,4.50764277343e-05,301.200566634,300.000220981,1.2003456529999994,0.11269106933575,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,101
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,2.87457047808e-08,2500.0,4.94903591435e-05,301.850991234,300.000220981,1.8507702530000074,0.12372589785875,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,102
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,3.07545795936e-08,2500.0,5.65862430769e-05,302.841652944,300.000220981,2.841431962999991,0.14146560769225,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,103
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,3.35670043314e-08,2500.0,6.85723663866e-05,304.289396952,300.000220981,4.28917597100002,0.17143091596649998,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,104
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,3.45513529897e-08,2500.0,7.28128300344e-05,304.81902975,300.000220981,4.818808769000043,0.182032075086,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,105
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,3.59294411112e-08,2500.0,7.94216975354e-05,305.603175971,300.000220981,5.602954990000001,0.1985542438385,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,106
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,3.68941027963e-08,2500.0,8.42061474917e-05,306.175658159,300.000220981,6.175437178000038,0.21051536872925,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,107
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,3.75693659759e-08,2500.0,8.76284601571e-05,306.58839012,300.000220981,6.5881691390000015,0.21907115039275,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,108
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,3.85147344273e-08,2500.0,9.27074583288e-05,307.191954658,300.000220981,7.191733677000002,0.231768645822,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,109
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,3.98382502592e-08,2500.0,0.000100234153636,308.089183171,300.000220981,8.088962190000018,0.25058538409000003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,110
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4e-08,2500.0,0.000100974328575,308.198626427,300.000220981,8.198405446000038,0.2524358214375,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,111
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.001e-08,2500.0,0.000101010296789,308.20539621,300.000220981,8.20517522900002,0.2525257419725,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,112
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.0024e-08,2500.0,0.000101065687974,308.214882157,300.000220981,8.214661175999993,0.252664219935,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,113
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.00436e-08,2500.0,0.000101148254431,308.228148697,300.000220981,8.22792771600001,0.2528706360775,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,114
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.007104e-08,2500.0,0.000101268295601,308.246629885,300.000220981,8.24640890400002,0.2531707390025,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,115
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.0109456e-08,2500.0,0.000101439976407,308.272307191,300.000220981,8.272086209999998,0.2535999410175,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,116
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.01632384e-08,2500.0,0.000101683517071,308.308045828,300.000220981,8.307824847000006,0.2542087926775,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,117
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.023853376e-08,2500.0,0.000102029436426,308.357989091,300.000220981,8.357768109999995,0.255073591065,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,118
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.0343947264e-08,2500.0,0.000102528948497,308.428037235,300.000220981,8.427816253999993,0.2563223712425,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,119
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.04915261696e-08,2500.0,0.000103266418322,308.526839363,300.000220981,8.526618382000038,0.258166045805,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,120
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.06981366374e-08,2500.0,0.000104345533645,308.666882388,300.000220981,8.666661406999992,0.2608638341125,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,121
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.09873912924e-08,2500.0,0.000105862635168,308.86503722,300.000220981,8.864816238999992,0.26465658791999996,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,122
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.13923478094e-08,2500.0,0.000107943059003,309.144310827,300.000220981,9.144089846000043,0.2698576475075,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,123
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.19592869331e-08,2500.0,0.000110793749356,309.537574911,300.000220981,9.537353929999995,0.27698437339,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,124
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.27530017064e-08,2500.0,0.000114664140825,310.090727676,300.000220981,10.090506694999988,0.2866603520625,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,125
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.38642023889e-08,2500.0,0.000119647182707,310.859598373,300.000220981,10.859377391999999,0.2991179567675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,126
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.54198833445e-08,2500.0,0.000124734031358,311.867585751,300.000220981,11.867364769999995,0.311835078395,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,127
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,4.75978366823e-08,2500.0,0.000125585236601,312.948109127,300.000220981,12.947888146000025,0.31396309150249996,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,128
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5e-08,2500.0,0.000120590777397,313.686521634,300.000220981,13.68630065299999,0.3014769434925,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,129
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.001e-08,2500.0,0.000120562046176,313.689591672,300.000220981,13.689370691000022,0.30140511544,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,130
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.0024e-08,2500.0,0.000120522745276,313.69388725,300.000220981,13.693666269000005,0.30130686319,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,131
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.00436e-08,2500.0,0.000120468559683,313.699880097,300.000220981,13.69965911600002,0.3011713992075,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,132
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.007104e-08,2500.0,0.000120393666818,313.708173503,300.000220981,13.707952522000028,0.300984167045,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,133
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.0109456e-08,2500.0,0.000120290008373,313.719540613,300.000220981,13.719319632000008,0.3007250209325,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,134
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.01632384e-08,2500.0,0.0001201462585,313.735043898,300.000220981,13.73482291700003,0.30036564625,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,135
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.023853376e-08,2500.0,0.000119945911667,313.756160929,300.000220981,13.755939947999991,0.2998647791675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,136
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.0343947264e-08,2500.0,0.000119664199014,313.784786302,300.000220981,13.784565321000002,0.29916049753499996,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,137
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.04915261696e-08,2500.0,0.000119263903742,313.823180566,300.000220981,13.822959585000035,0.298159759355,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,138
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.06981366374e-08,2500.0,0.000118689914938,313.873884311,300.000220981,13.87366333,0.296724787345,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,139
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.09873912924e-08,2500.0,0.00011786260057,313.939423522,300.000220981,13.939202541000043,0.294656501425,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,140
1.5,cold300,A01_v2500_let1p5_y3p5_cold300,A01_v2500_let1p5_y3p5_cold300__transient_to60_affinity_retry1__20260713T110749706Z__33338186,5.13923478094e-08,2500.0,0.000116670052617,314.021674234,300.000220981,14.021453253000004,0.29167513154249997,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let1p5_cold300_raw.csv,9e40b121e1cbac6529372d6a2285717629f78b3eb5c93b6cced1e6c5cb68803c,141
